Parallelization_method,Problem_scaling,Number_of_GPUs,Total_number_of_options,Number_of_paths,Init_time_ms,Execution_time_msthreaded,weak,1,262144,262144,130.022,292.423
threaded,strong,1,67108864,262144,118.802,71191
threaded,strong,1,67108864,262144,120.835,71213
threaded,strong,1,67108864,262144,120.583,71237.4
threaded,strong,1,67108864,262144,119.033,71185.9
threaded,strong,1,67108864,262144,118.737,71201.4
threaded,strong,1,67108864,262144,118.717,71277.4
streamed,strong,1,67108864,262144,3.79254,71212.3
streamed,strong,1,67108864,262144,3.8024,71236
streamed,strong,1,67108864,262144,3.73026,71218
streamed,strong,1,67108864,262144,3.73969,71210.6
streamed,strong,1,67108864,262144,3.79829,71214.7
streamed,strong,1,67108864,262144,3.78885,71230
threaded,weak,2,524288,262144,199.172,299.41
threaded,weak,2,524288,262144,184.859,276.768
threaded,weak,2,524288,262144,184.85,276.186
threaded,weak,2,524288,262144,186.184,279.26
threaded,weak,2,524288,262144,183.226,284.063
threaded,weak,2,524288,262144,204.672,278.347
streamed,weak,2,524288,262144,4.35422,284.673
streamed,weak,2,524288,262144,4.31072,286.424
streamed,weak,2,524288,262144,4.28203,284.23
streamed,weak,2,524288,262144,4.33872,287.012
streamed,weak,2,524288,262144,4.31228,288.236
streamed,weak,2,524288,262144,4.30968,287.748
threaded,strong,2,262144,262144,183.74,142.158
threaded,strong,2,262144,262144,180.535,138.42
threaded,strong,2,262144,262144,194.409,139.347
threaded,strong,2,262144,262144,180.72,138.838
threaded,strong,2,262144,262144,184.574,138.404
threaded,strong,2,262144,262144,200.753,141.171
streamed,strong,2,262144,262144,4.34379,143.519
streamed,strong,2,262144,262144,4.33265,143.563
streamed,strong,2,262144,262144,4.43443,144.254
streamed,strong,2,262144,262144,4.3595,145.033
streamed,strong,2,262144,262144,4.3216,145.209
streamed,strong,2,262144,262144,4.37486,143.506
threaded,weak,2,2097152,262144,182.411,1108.76
threaded,weak,2,2097152,262144,184.346,1109.03
threaded,weak,2,2097152,262144,192.664,1108.21
threaded,weak,2,2097152,262144,183.969,1110.73
threaded,weak,2,2097152,262144,195.582,1110.79
threaded,weak,2,2097152,262144,207.693,1111.96
streamed,weak,2,2097152,262144,4.2594,1144.22
streamed,weak,2,2097152,262144,4.28419,1142.86
streamed,weak,2,2097152,262144,4.36307,1140.86
streamed,weak,2,2097152,262144,4.28337,1140.95
streamed,weak,2,2097152,262144,4.32327,1140.87
streamed,weak,2,2097152,262144,4.31603,1145.07
threaded,strong,2,1048576,262144,195.925,560.868
threaded,strong,2,1048576,262144,197.193,560.615
threaded,strong,2,1048576,262144,186.393,557.345
threaded,strong,2,1048576,262144,192.486,559.587
threaded,strong,2,1048576,262144,201.69,557.221
threaded,strong,2,1048576,262144,194.561,557.208
streamed,strong,2,1048576,262144,4.34112,572.708
streamed,strong,2,1048576,262144,4.27375,571.909
streamed,strong,2,1048576,262144,4.34786,574.81
streamed,strong,2,1048576,262144,4.31506,573.332
streamed,strong,2,1048576,262144,4.32116,571.627
streamed,strong,2,1048576,262144,4.32452,573.066
threaded,weak,2,33554432,262144,196.944,17944.7
threaded,weak,2,33554432,262144,184.518,17573.4
threaded,weak,2,33554432,262144,205.32,17750.8
threaded,weak,2,33554432,262144,182.258,17836.5
threaded,weak,2,33554432,262144,187.62,17824.8
threaded,weak,2,33554432,262144,194.032,17775
streamed,weak,2,33554432,262144,4.78043,18319.7
streamed,weak,2,33554432,262144,4.43225,17993.8
streamed,weak,2,33554432,262144,4.76727,18149.7
streamed,weak,2,33554432,262144,4.39736,18104.4
streamed,weak,2,33554432,262144,4.8061,18172.8
streamed,weak,2,33554432,262144,4.44374,18202.7
threaded,strong,2,16777216,262144,194.294,8779.65
threaded,strong,2,16777216,262144,199.266,8786.32
threaded,strong,2,16777216,262144,182.649,8827.87
threaded,strong,2,16777216,262144,188.35,8833.54
threaded,strong,2,16777216,262144,180.007,8864.42
threaded,strong,2,16777216,262144,184.811,8906.43
streamed,strong,2,16777216,262144,4.39464,9221.52
streamed,strong,2,16777216,262144,4.3558,9098.94
streamed,strong,2,16777216,262144,4.74081,9102.26
streamed,strong,2,16777216,262144,4.38447,9123.66
streamed,strong,2,16777216,262144,4.37229,9119.99
streamed,strong,2,16777216,262144,4.68941,9091.46
threaded,weak,2,134217728,262144,245.719,71362.4
threaded,weak,2,134217728,262144,212.303,70711.8
threaded,weak,2,134217728,262144,573.317,70634.9
threaded,weak,2,134217728,262144,196.653,70700.3
threaded,weak,2,134217728,262144,191.157,70678.6
threaded,weak,2,134217728,262144,195.399,70712.1
streamed,weak,2,134217728,262144,4.81,72479.4
streamed,weak,2,134217728,262144,4.77253,72430.7
streamed,weak,2,134217728,262144,4.75156,72422.3
streamed,weak,2,134217728,262144,4.80455,72611.5
streamed,weak,2,134217728,262144,4.79403,72431.1
streamed,weak,2,134217728,262144,5.08653,72462.7
threaded,strong,2,67108864,262144,190.235,35459.4
threaded,strong,2,67108864,262144,195.855,35204.2
threaded,strong,2,67108864,262144,216.16,35505.8
threaded,strong,2,67108864,262144,210.482,35725.2
threaded,strong,2,67108864,262144,207.049,35481.1
threaded,strong,2,67108864,262144,190.227,35261.2
streamed,strong,2,67108864,262144,4.76167,36419.8
streamed,strong,2,67108864,262144,4.7313,36255.3
streamed,strong,2,67108864,262144,4.7833,36330.8
streamed,strong,2,67108864,262144,4.85196,36166.8
streamed,strong,2,67108864,262144,4.74959,36354.4
streamed,strong,2,67108864,262144,4.762,36278.1
threaded,weak,4,1048576,262144,612.513,365.258
threaded,weak,4,1048576,262144,607.208,321.265
threaded,weak,4,1048576,262144,552.45,314.715
threaded,weak,4,1048576,262144,545.185,298.127
threaded,weak,4,1048576,262144,568.517,318.34
threaded,weak,4,1048576,262144,569.356,288.799
streamed,weak,4,1048576,262144,7.69209,311.102
streamed,weak,4,1048576,262144,7.66941,313.592
streamed,weak,4,1048576,262144,7.64841,311.771
streamed,weak,4,1048576,262144,7.68218,311.607
streamed,weak,4,1048576,262144,7.65271,331.336
streamed,weak,4,1048576,262144,7.78434,313.307
threaded,strong,4,262144,262144,583.238,95.4082
threaded,strong,4,262144,262144,611.375,122.856
threaded,strong,4,262144,262144,566.201,73.3253
threaded,strong,4,262144,262144,562.786,83.956
threaded,strong,4,262144,262144,564.713,73.6957
threaded,strong,4,262144,262144,675.884,88.9859
streamed,strong,4,262144,262144,7.99728,90.2062
streamed,strong,4,262144,262144,7.59293,89.1629
streamed,strong,4,262144,262144,7.52349,85.9571
streamed,strong,4,262144,262144,7.59905,83.1181
streamed,strong,4,262144,262144,7.60343,80.9636
streamed,strong,4,262144,262144,7.8296,86.63
threaded,weak,4,4194304,262144,583.103,1172.53
threaded,weak,4,4194304,262144,616.353,1126.54
threaded,weak,4,4194304,262144,622.464,1128.22
threaded,weak,4,4194304,262144,630.927,1167.66
threaded,weak,4,4194304,262144,573.576,1114.68
threaded,weak,4,4194304,262144,583.727,1163.77
streamed,weak,4,4194304,262144,7.66473,1244.47
streamed,weak,4,4194304,262144,7.68887,1246.82
streamed,weak,4,4194304,262144,7.7179,1248.06
streamed,weak,4,4194304,262144,7.64871,1248.56
streamed,weak,4,4194304,262144,7.72795,1248.75
streamed,weak,4,4194304,262144,7.66005,1248.27
threaded,strong,4,1048576,262144,593.052,335.993
threaded,strong,4,1048576,262144,537.993,328.606
threaded,strong,4,1048576,262144,549.854,282.812
threaded,strong,4,1048576,262144,606.548,284.152
threaded,strong,4,1048576,262144,578.648,305.495
threaded,strong,4,1048576,262144,577.883,325.704
streamed,strong,4,1048576,262144,7.58289,321.467
streamed,strong,4,1048576,262144,7.68677,314.103
streamed,strong,4,1048576,262144,7.74284,316.401
streamed,strong,4,1048576,262144,7.63841,314.454
streamed,strong,4,1048576,262144,7.65247,316.461
streamed,strong,4,1048576,262144,7.72146,318.984
threaded,weak,4,67108864,262144,846.694,18298.5
threaded,weak,4,67108864,262144,776.436,18065.5
threaded,weak,4,67108864,262144,535.201,18021.4
threaded,weak,4,67108864,262144,637.761,18114.4
threaded,weak,4,67108864,262144,695.671,18005
threaded,weak,4,67108864,262144,799.943,18246
streamed,weak,4,67108864,262144,8.04358,20023.7
streamed,weak,4,67108864,262144,7.73095,20019.7
streamed,weak,4,67108864,262144,8.03522,20004.1
streamed,weak,4,67108864,262144,7.73639,20026.7
streamed,weak,4,67108864,262144,8.03617,20011.1
streamed,weak,4,67108864,262144,7.79383,20030.4
threaded,strong,4,16777216,262144,594.896,4529.98
threaded,strong,4,16777216,262144,650.658,4532.76
threaded,strong,4,16777216,262144,610.813,4490.17
threaded,strong,4,16777216,262144,625.692,4569.4
threaded,strong,4,16777216,262144,650.137,4552.16
threaded,strong,4,16777216,262144,611.234,4514.23
streamed,strong,4,16777216,262144,8.0706,5034.66
streamed,strong,4,16777216,262144,7.61495,5014.69
streamed,strong,4,16777216,262144,7.73511,5012.18
streamed,strong,4,16777216,262144,7.63848,5010.63
streamed,strong,4,16777216,262144,7.7088,5010.8
streamed,strong,4,16777216,262144,8.04537,5043.89
threaded,weak,4,268435456,262144,1440.4,72315.3
threaded,weak,4,268435456,262144,1473.59,72532
threaded,weak,4,268435456,262144,950.81,72302.3
threaded,weak,4,268435456,262144,2023.81,73191.8
threaded,weak,4,268435456,262144,1343.72,72783.1
threaded,weak,4,268435456,262144,974.711,72251.7
streamed,weak,4,268435456,262144,7.99282,79919.7
streamed,weak,4,268435456,262144,8.00219,79862.7
streamed,weak,4,268435456,262144,8.02988,79924.2
streamed,weak,4,268435456,262144,8.0256,79900.8
streamed,weak,4,268435456,262144,8.02043,79966.4
streamed,weak,4,268435456,262144,8.02371,79900.1
threaded,strong,4,67108864,262144,792.963,18275.5
threaded,strong,4,67108864,262144,825.767,18196.9
threaded,strong,4,67108864,262144,836.169,18167.2
threaded,strong,4,67108864,262144,805.465,17984.8
threaded,strong,4,67108864,262144,684.308,18100.7
threaded,strong,4,67108864,262144,674.452,18216.5
streamed,strong,4,67108864,262144,8.03214,19904.4
streamed,strong,4,67108864,262144,7.61507,20024.4
streamed,strong,4,67108864,262144,8.02943,20045.9
streamed,strong,4,67108864,262144,7.74124,20039.1
streamed,strong,4,67108864,262144,7.98014,20016.7
streamed,strong,4,67108864,262144,7.757,19994
