==114082== NVPROF is profiling process 114082, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter14739757568733472971.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T13-35-45_485-jvmRun1 sure
==114082== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter14739757568733472971.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-03T13-35-45_485-jvmRun1 sure
==114082== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
8.10839s         -                    -               -         -         -         -                -         -         -         PC 0xf8c78f24   0x7fca4c100000  [Unified Memory CPU page faults]
8.10906s         -                    -               -         -         -         -                -         -         -         PC 0xf8c78f24   0x7fca3c100000  [Unified Memory CPU page faults]
8.10959s         -                    -               -         -         -         -                -         -         -         PC 0xf8c78f24   0x7fca34100000  [Unified Memory CPU page faults]
8.11007s         -                    -               -         -         -         -                -         -         -         PC 0xf8c78f24   0x7fca2c100000  [Unified Memory CPU page faults]
8.16863s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c200000  [Unified Memory CPU page faults]
8.16872s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c200000  [Unified Memory CPU page faults]
8.16879s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34200000  [Unified Memory CPU page faults]
8.16886s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c200000  [Unified Memory CPU page faults]
8.17206s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c210000  [Unified Memory CPU page faults]
8.17216s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c210000  [Unified Memory CPU page faults]
8.17223s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34210000  [Unified Memory CPU page faults]
8.17231s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c210000  [Unified Memory CPU page faults]
8.17578s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c220000  [Unified Memory CPU page faults]
8.17587s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c220000  [Unified Memory CPU page faults]
8.17593s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34220000  [Unified Memory CPU page faults]
8.17600s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c220000  [Unified Memory CPU page faults]
8.18238s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c240000  [Unified Memory CPU page faults]
8.18251s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c240000  [Unified Memory CPU page faults]
8.18263s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34240000  [Unified Memory CPU page faults]
8.18275s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c240000  [Unified Memory CPU page faults]
8.19553s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c280000  [Unified Memory CPU page faults]
8.19576s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c280000  [Unified Memory CPU page faults]
8.19597s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34280000  [Unified Memory CPU page faults]
8.19618s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c280000  [Unified Memory CPU page faults]
8.22095s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c300000  [Unified Memory CPU page faults]
8.22137s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c300000  [Unified Memory CPU page faults]
8.22180s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34300000  [Unified Memory CPU page faults]
8.22224s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c300000  [Unified Memory CPU page faults]
8.27230s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c400000  [Unified Memory CPU page faults]
8.27236s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c400000  [Unified Memory CPU page faults]
8.27241s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34400000  [Unified Memory CPU page faults]
8.27245s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c400000  [Unified Memory CPU page faults]
8.27553s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c410000  [Unified Memory CPU page faults]
8.27560s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c410000  [Unified Memory CPU page faults]
8.27564s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34410000  [Unified Memory CPU page faults]
8.27568s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c410000  [Unified Memory CPU page faults]
8.27889s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c420000  [Unified Memory CPU page faults]
8.27897s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c420000  [Unified Memory CPU page faults]
8.27904s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca34420000  [Unified Memory CPU page faults]
8.27910s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca2c420000  [Unified Memory CPU page faults]
8.28585s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca4c440000  [Unified Memory CPU page faults]
8.28598s         -                    -               -         -         -         -                -         -         -         PC 0xf8c87b57   0x7fca3c440000  [Unified Memory CPU page faults]
