==44208== NVPROF is profiling process 44208, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter2632458524439464658.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-37-32_095-jvmRun1 suref
==44208== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter2632458524439464658.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-37-32_095-jvmRun1 suref
==44208== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.69276s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0c80000  [Unified Memory CPU page faults]
6.71717s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4d00000  [Unified Memory CPU page faults]
6.71764s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8d00000  [Unified Memory CPU page faults]
6.71810s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4d00000  [Unified Memory CPU page faults]
6.71854s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0d00000  [Unified Memory CPU page faults]
6.87493s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4e00000  [Unified Memory CPU page faults]
6.87506s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8e00000  [Unified Memory CPU page faults]
6.87514s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4e00000  [Unified Memory CPU page faults]
6.87523s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0e00000  [Unified Memory CPU page faults]
6.88111s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4e10000  [Unified Memory CPU page faults]
6.88121s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8e10000  [Unified Memory CPU page faults]
6.88129s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4e10000  [Unified Memory CPU page faults]
6.88136s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0e10000  [Unified Memory CPU page faults]
6.88721s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4e20000  [Unified Memory CPU page faults]
6.88733s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8e20000  [Unified Memory CPU page faults]
6.88744s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4e20000  [Unified Memory CPU page faults]
6.88753s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0e20000  [Unified Memory CPU page faults]
6.89928s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4e40000  [Unified Memory CPU page faults]
6.89944s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8e40000  [Unified Memory CPU page faults]
6.89960s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be4e40000  [Unified Memory CPU page faults]
6.89975s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be0e40000  [Unified Memory CPU page faults]
6.92311s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1bf4e80000  [Unified Memory CPU page faults]
6.92337s         -                    -               -         -         -         -                -         -         -         PC 0xf4cdf857   0x7f1be8e80000  [Unified Memory CPU page faults]
