==29371== NVPROF is profiling process 29371, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter6937650041482487631.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-20-26_963-jvmRun1 suref
==29371== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter6937650041482487631.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-20-26_963-jvmRun1 suref
==29371== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.66016s  192.29us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    18   0x7f75e8a0f000  [Unified Memory GPU page faults]
1.66021s  6.1324ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         4        49                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1340]
1.66029s  277.95us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d625d000  [Unified Memory GPU page faults]
1.66033s  492.67us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d20c8000  [Unified Memory GPU page faults]
1.66035s  274.11us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6409000  [Unified Memory GPU page faults]
1.66057s  344.96us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75d6273000  [Unified Memory GPU page faults]
1.66062s  161.76us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e64ad000  [Unified Memory GPU page faults]
1.66072s  132.70us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7f75e8c0d000  [Unified Memory GPU page faults]
1.66082s  272.80us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75ca028000  [Unified Memory GPU page faults]
1.66084s  108.10us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x7f75e8c10000  [Unified Memory GPU page faults]
1.66092s  74.432us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75df078000  [Unified Memory GPU page faults]
1.66095s  74.368us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e8caa000  [Unified Memory GPU page faults]
1.66099s  82.592us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d6028000  [Unified Memory GPU page faults]
1.66102s  304.77us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6502000  [Unified Memory GPU page faults]
1.66108s  390.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d6003000  [Unified Memory GPU page faults]
1.66117s  166.43us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d21f4000  [Unified Memory GPU page faults]
1.66133s  28.224us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8e11000  [Unified Memory GPU page faults]
1.66134s  165.86us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75ca064000  [Unified Memory GPU page faults]
1.66141s  35.680us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     5   0x7f75e8e27000  [Unified Memory GPU page faults]
1.66145s  40.416us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8e6f000  [Unified Memory GPU page faults]
1.66151s  59.808us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8e85000  [Unified Memory GPU page faults]
1.66151s  92.735us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d207a000  [Unified Memory GPU page faults]
1.66156s  20.736us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e8e9f000  [Unified Memory GPU page faults]
1.66158s  157.76us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f75e8f08000  [Unified Memory GPU page faults]
1.66160s  327.17us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ca017000  [Unified Memory GPU page faults]
1.66161s  189.06us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d6326000  [Unified Memory GPU page faults]
1.66165s  677.44us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75d6322000  [Unified Memory GPU page faults]
1.66174s  75.776us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75e6600000  [Unified Memory GPU page faults]
1.66181s  24.512us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75e6606000  [Unified Memory GPU page faults]
1.66193s  46.784us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75ca82e000  [Unified Memory GPU page faults]
1.66196s  164.70us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75ca834000  [Unified Memory GPU page faults]
1.66213s  337.57us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ca090000  [Unified Memory GPU page faults]
1.66248s  141.41us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d6490000  [Unified Memory GPU page faults]
1.66262s  240.00us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75d6508000  [Unified Memory GPU page faults]
1.66274s  125.12us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d2407000  [Unified Memory GPU page faults]
1.66286s  510.11us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d6638000  [Unified Memory GPU page faults]
1.66287s  567.81us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75de91a000  [Unified Memory GPU page faults]
1.66288s  152.16us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f75d2598000  [Unified Memory GPU page faults]
1.66303s  280.80us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ca101000  [Unified Memory GPU page faults]
1.66308s  315.81us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ca105000  [Unified Memory GPU page faults]
1.66334s  132.58us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75caa44000  [Unified Memory GPU page faults]
1.66342s  129.73us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75caa98000  [Unified Memory GPU page faults]
1.66343s  133.02us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     6   0x7f75d6600000  [Unified Memory GPU page faults]
1.66354s  83.871us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d26f4000  [Unified Memory GPU page faults]
1.66356s  22.752us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d66d1000  [Unified Memory GPU page faults]
1.66362s  72.000us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75cab00000  [Unified Memory GPU page faults]
1.66363s  136.45us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d6703000  [Unified Memory GPU page faults]
1.66369s  52.928us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75caa6b000  [Unified Memory GPU page faults]
1.66375s  51.488us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d2804000  [Unified Memory GPU page faults]
1.66377s  93.216us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75df704000  [Unified Memory GPU page faults]
1.66380s  41.184us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75d28a5000  [Unified Memory GPU page faults]
1.66384s  15.904us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d28b7000  [Unified Memory GPU page faults]
1.66386s  95.008us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d680e000  [Unified Memory GPU page faults]
1.66390s  94.464us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d290c000  [Unified Memory GPU page faults]
1.66396s  87.584us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x7f75d6889000  [Unified Memory GPU page faults]
1.66399s  59.584us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     9   0x7f75d2841000  [Unified Memory GPU page faults]
1.66405s  132.96us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75d6902000  [Unified Memory GPU page faults]
1.66405s  37.600us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d2a03000  [Unified Memory GPU page faults]
1.66409s  151.39us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f75ca200000  [Unified Memory GPU page faults]
1.66414s  293.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ca208000  [Unified Memory GPU page faults]
1.66428s  144.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d6a0a000  [Unified Memory GPU page faults]
1.66433s  552.61us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75d6a42000  [Unified Memory GPU page faults]
1.66443s  257.89us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f75ca212000  [Unified Memory GPU page faults]
1.66443s  738.21us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75d6ae8000  [Unified Memory GPU page faults]
1.66450s  369.60us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ca215000  [Unified Memory GPU page faults]
1.66472s  216.16us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ca242000  [Unified Memory GPU page faults]
1.66489s  79.168us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x7f75d2c26000  [Unified Memory GPU page faults]
1.66497s  73.952us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d2c1d000  [Unified Memory GPU page faults]
1.66497s  421.54us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f75d6b27000  [Unified Memory GPU page faults]
1.66504s  296.38us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f75ca28a000  [Unified Memory GPU page faults]
1.66527s  314.59us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7f75d6c1a000  [Unified Memory GPU page faults]
1.66534s  119.42us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d2d04000  [Unified Memory GPU page faults]
1.66546s  28.480us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d2e30000  [Unified Memory GPU page faults]
1.66551s  55.072us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75d2e11000  [Unified Memory GPU page faults]
1.66556s  47.456us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f75d2e01000  [Unified Memory GPU page faults]
1.66558s  413.70us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    11   0x7f75d6c96000  [Unified Memory GPU page faults]
1.66561s  72.031us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d2e63000  [Unified Memory GPU page faults]
1.66568s  143.71us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f75d2f1a000  [Unified Memory GPU page faults]
1.66583s  235.84us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f75ca301000  [Unified Memory GPU page faults]
1.66591s  174.24us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75ca300000  [Unified Memory GPU page faults]
1.66600s  178.05us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d6d0a000  [Unified Memory GPU page faults]
1.66618s  31.840us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d6e3f000  [Unified Memory GPU page faults]
1.66626s  129.85us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f75d6e18000  [Unified Memory GPU page faults]
1.66639s  186.91us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f75d6f03000  [Unified Memory GPU page faults]
1.66657s  353.95us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75de2ac000  [Unified Memory GPU page faults]
1.66662s  335.94us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f75deb01000  [Unified Memory GPU page faults]
1.66696s         -                    -               -         -         -         -                -         -         -         PC 0xf3bfe1c0   0x7f75f6000000  [Unified Memory CPU page faults]
1.66729s         -                    -               -         -         -         -                -         -         -         PC 0xf3bfe1c0   0x7f75f6400000  [Unified Memory CPU page faults]
1.66738s         -                    -               -         -         -         -                -         -         -         PC 0xf3bfe1c0   0x7f75f6800000  [Unified Memory CPU page faults]
1.66746s         -                    -               -         -         -         -                -         -         -         PC 0xf3bfe1c0   0x7f75f6c00000  [Unified Memory CPU page faults]
1.83889s         -                    -               -         -         -         -                -         -         -         PC 0xcf59bc22   0x7f75f6010000  [Unified Memory CPU page faults]
1.83897s         -                    -               -         -         -         -                -         -         -         PC 0xcf59bc22   0x7f75f6410000  [Unified Memory CPU page faults]
1.83902s         -                    -               -         -         -         -                -         -         -         PC 0xcf59bc22   0x7f75f6810000  [Unified Memory CPU page faults]
1.83907s         -                    -               -         -         -         -                -         -         -         PC 0xcf59bc22   0x7f75f6c10000  [Unified Memory CPU page faults]
1.91325s         -                    -               -         -         -         -                -         -         -         PC 0xcf59bc22   0x7f75f6020000  [Unified Memory CPU page faults]
1.91340s         -                    -               -         -         -         -                -         -         -         PC 0xcf59bc22   0x7f75f6420000  [Unified Memory CPU page faults]
1.91350s         -                    -               -         -         -         -                -         -         -         PC 0xcf59bc22   0x7f75f6820000  [Unified Memory CPU page faults]
1.91388s         -                    -               -         -         -         -                -         -         -         PC 0xcf59bc22   0x7f75f6c20000  [Unified Memory CPU page faults]
2.01535s         -                    -               -         -         -         -                -         -         -         PC 0xd8cc73c5   0x7f75f6040000  [Unified Memory CPU page faults]
2.01553s         -                    -               -         -         -         -                -         -         -         PC 0xd8cc73c5   0x7f75f6440000  [Unified Memory CPU page faults]
2.01567s         -                    -               -         -         -         -                -         -         -         PC 0xd8cc73c5   0x7f75f6840000  [Unified Memory CPU page faults]
2.01578s         -                    -               -         -         -         -                -         -         -         PC 0xd8cc73c5   0x7f75f6c40000  [Unified Memory CPU page faults]
2.09155s         -                    -               -         -         -         -                -         -         -         PC 0xd8cd1624   0x7f75f6080000  [Unified Memory CPU page faults]
2.09185s         -                    -               -         -         -         -                -         -         -         PC 0xd8cd1624   0x7f75f6480000  [Unified Memory CPU page faults]
2.09210s         -                    -               -         -         -         -                -         -         -         PC 0xd8cd1624   0x7f75f6880000  [Unified Memory CPU page faults]
2.09238s         -                    -               -         -         -         -                -         -         -         PC 0xd8cd1624   0x7f75f6c80000  [Unified Memory CPU page faults]
2.15879s         -                    -               -         -         -         -                -         -         -         PC 0xd8cd3857   0x7f75f6100000  [Unified Memory CPU page faults]
2.15921s         -                    -               -         -         -         -                -         -         -         PC 0xd8cd3857   0x7f75f6500000  [Unified Memory CPU page faults]
2.15962s         -                    -               -         -         -         -                -         -         -         PC 0xd8cd3857   0x7f75f6900000  [Unified Memory CPU page faults]
