==37646== NVPROF is profiling process 37646, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter723768696273518008.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-28-05_738-jvmRun1 surefi
==37646== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter723768696273518008.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-28-05_738-jvmRun1 surefi
==37646== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
2.48088s  65.631us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f1a0ee44000  [Unified Memory GPU page faults]
2.48095s  154.01us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f1a0ee97000  [Unified Memory GPU page faults]
2.48110s  344.89us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f1a0ef15000  [Unified Memory GPU page faults]
2.48111s  163.65us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19f8064000  [Unified Memory GPU page faults]
2.48127s  184.03us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f19fa814000  [Unified Memory GPU page faults]
2.48145s  71.199us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f1a11a10000  [Unified Memory GPU page faults]
2.48155s  56.095us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19fa050000  [Unified Memory GPU page faults]
2.48161s  207.65us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8200000  [Unified Memory GPU page faults]
2.48181s  128.35us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19fa094000  [Unified Memory GPU page faults]
2.48194s  6.2250ms           (3200 1 1)       (256 1 1)        32        0B        0B  Tesla V100-SXM2         4        49                     -                -  rngSetupStates(unsigned int*, unsigned int*, int*, int*, float*, double*, int) [1340]
2.48194s  47.744us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    12   0x7f19f82e6000  [Unified Memory GPU page faults]
2.48199s  107.04us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f19f8318000  [Unified Memory GPU page faults]
2.48203s  475.96us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f19ea0c9000  [Unified Memory GPU page faults]
2.48210s  222.62us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19fac80000  [Unified Memory GPU page faults]
2.48250s  72.735us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f840b000  [Unified Memory GPU page faults]
2.48251s  282.33us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7f19ec828000  [Unified Memory GPU page faults]
2.48257s  123.68us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8410000  [Unified Memory GPU page faults]
2.48270s  93.566us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f848d000  [Unified Memory GPU page faults]
2.48279s  152.25us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7f19f851b000  [Unified Memory GPU page faults]
2.48284s  105.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19ea141000  [Unified Memory GPU page faults]
2.48286s  330.91us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19ea192000  [Unified Memory GPU page faults]
2.48294s  235.32us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19fa900000  [Unified Memory GPU page faults]
2.48300s  350.39us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7f19f8600000  [Unified Memory GPU page faults]
2.48319s  250.14us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    11   0x7f19ea204000  [Unified Memory GPU page faults]
2.48335s  72.767us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8740000  [Unified Memory GPU page faults]
2.48345s  149.21us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19ea06a000  [Unified Memory GPU page faults]
2.48345s  84.191us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f869a000  [Unified Memory GPU page faults]
2.48354s  71.551us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8704000  [Unified Memory GPU page faults]
2.48360s  114.81us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19ea285000  [Unified Memory GPU page faults]
2.48361s  75.007us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7f19fb707000  [Unified Memory GPU page faults]
2.48365s  77.983us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     8   0x7f19f8808000  [Unified Memory GPU page faults]
2.48369s  340.57us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7f19ec080000  [Unified Memory GPU page faults]
2.48373s  20.543us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f8821000  [Unified Memory GPU page faults]
2.48379s  98.654us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f19f881c000  [Unified Memory GPU page faults]
2.48389s  87.039us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7f19f888a000  [Unified Memory GPU page faults]
2.48398s  93.118us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     9   0x7f19f891a000  [Unified Memory GPU page faults]
2.48403s  68.959us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7f19ea387000  [Unified Memory GPU page faults]
