==12536== NVPROF is profiling process 12536, command: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling application: /home/ubuntu/graalvm-ce-java11-22.1.0/bin/java -jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire/surefirebooter3587325474376094769.jar /home/ubuntu/montecarlo-benchmarking/montecarlo/target/surefire 2023-06-05T11-11-10_420-jvmRun1 suref
==12536== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.32378s  345.78us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafced19000  [Unified Memory GPU page faults]
1.32379s  444.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     3   0x7fafc6880000  [Unified Memory GPU page faults]
1.32386s  379.61us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafced22000  [Unified Memory GPU page faults]
1.32412s  193.47us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafba1f7000  [Unified Memory GPU page faults]
1.32424s  28.927us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafcee25000  [Unified Memory GPU page faults]
1.32430s  48.607us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    14   0x7fafcee1f000  [Unified Memory GPU page faults]
1.32431s  225.24us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafbc864000  [Unified Memory GPU page faults]
1.32432s  94.653us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbe438000  [Unified Memory GPU page faults]
1.32435s  117.98us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    28   0x7fafcee40000  [Unified Memory GPU page faults]
1.32441s  41.087us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafbe42f000  [Unified Memory GPU page faults]
1.32445s  91.965us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbe402000  [Unified Memory GPU page faults]
1.32446s  120.45us                    -               -         -         -         -  Tesla V100-SXM2         -         -                    13   0x7fafcef1a000  [Unified Memory GPU page faults]
1.32454s  62.846us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafba08e000  [Unified Memory GPU page faults]
1.32454s  122.17us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafbe495000  [Unified Memory GPU page faults]
1.32458s  78.526us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     1   0x7fafd02a2000  [Unified Memory GPU page faults]
1.32460s  210.27us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     4   0x7fafba066000  [Unified Memory GPU page faults]
1.32463s  42.975us                    -               -         -         -         -  Tesla V100-SXM2         -         -                     2   0x7fafd1a00000  [Unified Memory GPU page faults]
