==48400== NVPROF is profiling process 48400, command: ./MonteCarlo --scaling=strong --method=threaded
==48400== Profiling application: ./MonteCarlo --scaling=strong --method=threaded
==48400== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
6.64334s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3607400000  [Unified Memory CPU page faults]
6.64380s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3627a00000  [Unified Memory CPU page faults]
6.64502s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3607600000  [Unified Memory CPU page faults]
6.64546s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3627c00000  [Unified Memory CPU page faults]
6.64668s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3607800000  [Unified Memory CPU page faults]
6.64710s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3627e00000  [Unified Memory CPU page faults]
6.64835s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3607a00000  [Unified Memory CPU page faults]
6.64877s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3628000000  [Unified Memory CPU page faults]
6.65002s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3607c00000  [Unified Memory CPU page faults]
6.65041s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3628200000  [Unified Memory CPU page faults]
6.65167s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3607e00000  [Unified Memory CPU page faults]
6.65217s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3628400000  [Unified Memory CPU page faults]
6.65336s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3608000000  [Unified Memory CPU page faults]
6.65403s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3628600000  [Unified Memory CPU page faults]
6.65518s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3608200000  [Unified Memory CPU page faults]
6.65579s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3628800000  [Unified Memory CPU page faults]
6.65688s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3608400000  [Unified Memory CPU page faults]
6.65757s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3628a00000  [Unified Memory CPU page faults]
6.65858s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3608600000  [Unified Memory CPU page faults]
6.65927s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3628c00000  [Unified Memory CPU page faults]
6.66028s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3608800000  [Unified Memory CPU page faults]
6.66103s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3628e00000  [Unified Memory CPU page faults]
6.66197s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3608a00000  [Unified Memory CPU page faults]
6.66275s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3629000000  [Unified Memory CPU page faults]
6.66366s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3608c00000  [Unified Memory CPU page faults]
6.66451s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3629200000  [Unified Memory CPU page faults]
6.66534s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3608e00000  [Unified Memory CPU page faults]
6.66636s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3629400000  [Unified Memory CPU page faults]
6.66701s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3609000000  [Unified Memory CPU page faults]
6.66814s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3629600000  [Unified Memory CPU page faults]
6.66872s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3609200000  [Unified Memory CPU page faults]
6.66990s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3629800000  [Unified Memory CPU page faults]
6.67039s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3609400000  [Unified Memory CPU page faults]
6.67173s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3629a00000  [Unified Memory CPU page faults]
6.67219s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3609600000  [Unified Memory CPU page faults]
6.67352s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3629c00000  [Unified Memory CPU page faults]
6.67388s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3609800000  [Unified Memory CPU page faults]
6.67529s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3629e00000  [Unified Memory CPU page faults]
6.67561s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3609a00000  [Unified Memory CPU page faults]
6.67710s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f362a000000  [Unified Memory CPU page faults]
6.67732s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3609c00000  [Unified Memory CPU page faults]
6.67894s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f362a200000  [Unified Memory CPU page faults]
6.67905s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f3609e00000  [Unified Memory CPU page faults]
6.68079s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f362a400000  [Unified Memory CPU page faults]
6.68090s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f360a000000  [Unified Memory CPU page faults]
6.68266s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f360a200000  [Unified Memory CPU page faults]
6.68268s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f362a600000  [Unified Memory CPU page faults]
6.68440s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f360a400000  [Unified Memory CPU page faults]
6.68453s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f362a800000  [Unified Memory CPU page faults]
6.68615s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f360a600000  [Unified Memory CPU page faults]
6.68629s         -                    -               -         -         -         -                -         -         -         PC 0x3bcdf381   0x7f362aa00000  [Unified Memory CPU page faults]
