Parallelization_method,Problem_scaling,Number_of_GPUs,Total_number_of_options,Number_of_paths,Init_time_ms,Execution_time_msthreaded,weak,1,262144,262144,125.34,290.294
streamed,weak,2,134217728,262144,2099.62,4113.49
streamed,weak,2,134217728,262144,2095.41,4112.96
streamed,weak,2,134217728,262144,2082.47,4106.35
streamed,weak,2,134217728,262144,2094.7,4115.15
streamed,weak,2,134217728,262144,2086.22,4142.82
streamed,weak,2,134217728,262144,2093.55,4118.24
threaded,strong,2,67108864,262144,1251.5,35289.2
threaded,strong,2,67108864,262144,1239.19,35322.9
threaded,strong,2,67108864,262144,1277.99,35417.4
threaded,strong,2,67108864,262144,1243.71,35853.3
threaded,strong,2,67108864,262144,1534.89,35506.5
threaded,strong,2,67108864,262144,1313.46,35307.4
streamed,strong,2,67108864,262144,1087.84,36284.7
streamed,strong,2,67108864,262144,1082.4,36089.7
streamed,strong,2,67108864,262144,1078.98,36293.1
streamed,strong,2,67108864,262144,1108.33,35997.2
streamed,strong,2,67108864,262144,1047.89,36236.1
streamed,strong,2,67108864,262144,1052.47,36121.5
